id,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
223934,41, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Female,38, United-States, <=50K
200559,45, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,70, United-States, <=50K
137722,43, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, <=50K
261677,30, Private, 9th, Never-married, Handlers-cleaners, Unmarried, Black, Male,40, United-States, <=50K
136331,33, Private, HS-grad, Married-spouse-absent, Craft-repair, Unmarried, White, Male,50, United-States, <=50K
329993,34, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, <=50K
91819,21, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,30, United-States, <=50K
201122,31, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,45, United-States, >50K
315423,48, Private, 5th-6th, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
103277,22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,20, United-States, <=50K
236805,47, Private, Some-college, Divorced, Sales, Unmarried, White, Female,60, United-States, <=50K
74883,27, Private, Bachelors, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,40, Philippines, <=50K
115443,18, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Male,25, United-States, <=50K
150528,43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
43701,36, Private, Some-college, Widowed, Sales, Not-in-family, White, Female,20, United-States, <=50K
419053,37, Federal-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
183594,24, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Male,20, United-States, <=50K
390348,24, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,40, United-States, <=50K
36989,38, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,70, United-States, <=50K
247895,48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,40, United-States, >50K
191446,75, Private, 1st-4th, Married-civ-spouse, Other-service, Other-relative, Black, Female,16, United-States, <=50K
33521,43, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,70, United-States, >50K
46087,64, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,50, United-States, <=50K
129188,67, ?, Doctorate, Married-civ-spouse, ?, Husband, White, Male,5, United-States, >50K
356824,36, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,40, United-States, <=50K
158746,53, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, <=50K
153323,22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,20, United-States, <=50K
130391,73, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,36, United-States, <=50K
173613,46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
362883,45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
182757,43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
50397,20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,20, United-States, <=50K
101709,43, Federal-gov, Some-college, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,40, United-States, <=50K
202570,21, Private, 12th, Never-married, Adm-clerical, Other-relative, Black, Male,48, ?, <=50K
145649,40, Private, HS-grad, Separated, Sales, Unmarried, Black, Female,25, United-States, <=50K
136343,36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
142166,64, Self-emp-inc, Bachelors, Divorced, Sales, Not-in-family, White, Male,45, United-States, <=50K
242001,19, ?, Some-college, Never-married, ?, Own-child, White, Female,40, United-States, <=50K
127089,46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,38, United-States, >50K
124071,46, Local-gov, Masters, Divorced, Exec-managerial, Unmarried, White, Female,65, United-States, >50K
190368,41, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,70, United-States, <=50K
19793,29, ?, Some-college, Divorced, ?, Unmarried, White, Female,8, United-States, <=50K
67661,28, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,40, United-States, <=50K
62278,23, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,45, United-States, <=50K
295010,30, Federal-gov, Bachelors, Never-married, Protective-serv, Not-in-family, White, Female,60, United-States, >50K
203897,44, Private, Bachelors, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,40, Cuba, <=50K
265314,27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,45, United-States, >50K
159603,25, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,34, United-States, <=50K
134331,29, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
123011,54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, Poland, >50K
274964,27, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,65, United-States, <=50K
66309,34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,35, United-States, <=50K
73471,38, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,50, United-States, <=50K
26671,24, ?, HS-grad, Never-married, ?, Other-relative, Amer-Indian-Eskimo, Female,40, United-States, <=50K
357118,56, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,40, United-States, >50K
184655,35, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,62, United-States, <=50K
55492,23, ?, Assoc-voc, Never-married, ?, Not-in-family, Amer-Indian-Eskimo, Female,30, United-States, <=50K
175266,23, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
188008,19, Private, Some-college, Never-married, Sales, Own-child, Black, Female,20, United-States, <=50K
87284,42, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,35, United-States, >50K
330087,46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, >50K
56975,48, Self-emp-inc, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,84, ?, <=50K
150025,27, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,40, Puerto-Rico, <=50K
189203,22, ?, Assoc-acdm, Never-married, ?, Other-relative, White, Male,15, United-States, <=50K
330874,49, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,70, United-States, >50K
136824,23, Private, Some-college, Never-married, Other-service, Own-child, White, Male,20, United-States, <=50K
201179,24, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,40, United-States, <=50K
324654,34, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,40, China, <=50K
366207,25, Federal-gov, HS-grad, Never-married, Transport-moving, Own-child, White, Male,40, United-States, <=50K
103860,33, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, <=50K
106700,22, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,27, United-States, <=50K
163557,54, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,30, United-States, <=50K
286261,39, Self-emp-inc, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
123083,25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
125197,75, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,26, United-States, <=50K
278073,28, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Other-relative, Black, Male,30, United-States, <=50K
133963,50, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,50, United-States, <=50K
71467,62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,55, United-States, >50K
76487,40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
215245,58, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,37, United-States, <=50K
127185,24, Federal-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife, White, Female,40, United-States, <=50K
179720,21, Private, HS-grad, Never-married, Other-service, Other-relative, White, Female,30, United-States, <=50K
88909,40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
341995,45, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,42, United-States, >50K
173938,48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,60, United-States, <=50K
344275,34, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,70, United-States, <=50K
150463,23, Private, HS-grad, Never-married, Priv-house-serv, Unmarried, Other, Female,40, Guatemala, <=50K
209544,43, Local-gov, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,50, United-States, >50K
201723,42, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
343476,39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, Japan, >50K
77392,52, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,60, United-States, <=50K
171156,21, ?, Some-college, Never-married, ?, Not-in-family, White, Female,35, United-States, <=50K
357118,56, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,60, United-States, <=50K
167749,48, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,40, United-States, >50K
352882,37, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,70, South, >50K
51201,25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,35, United-States, <=50K
365986,40, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,40, United-States, >50K
400416,34, Private, 11th, Never-married, Machine-op-inspct, Own-child, Black, Male,45, United-States, <=50K
31533,52, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,40, United-States, <=50K
106900,41, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,42, United-States, >50K
192337,36, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,40, United-States, <=50K
118712,21, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Male,40, United-States, <=50K
301654,28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
145162,31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,60, ?, >50K
88126,20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,9, England, <=50K
165017,68, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, Italy, >50K
238342,35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
857532,32, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,40, United-States, <=50K
134378,64, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
260797,17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,23, United-States, <=50K
138765,25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,20, United-States, <=50K
256674,74, ?, HS-grad, Widowed, ?, Not-in-family, White, Female,25, United-States, <=50K
247444,31, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, Columbia, <=50K
454063,51, State-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
180539,67, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,10, United-States, <=50K
397346,42, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
107160,29, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,40, United-States, <=50K
262024,31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,40, United-States, <=50K
131230,21, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,37, United-States, <=50K
274451,67, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,16, United-States, <=50K
365986,41, State-gov, HS-grad, Divorced, Protective-serv, Not-in-family, White, Male,40, United-States, >50K
204515,27, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,36, United-States, <=50K
99316,51, Private, 12th, Divorced, Transport-moving, Unmarried, White, Male,50, United-States, <=50K
206681,21, ?, 11th, Married-civ-spouse, ?, Wife, White, Female,40, United-States, <=50K
268726,28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,46, United-States, <=50K
275395,21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,40, United-States, <=50K
383322,28, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, >50K
126822,29, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,35, United-States, <=50K
168355,39, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,70, United-States, <=50K
162667,21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,40, Columbia, <=50K
373403,43, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
274562,44, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, >50K
249362,28, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,50, United-States, <=50K
111567,31, Private, 9th, Never-married, Sales, Not-in-family, White, Male,43, United-States, >50K
216508,18, ?, HS-grad, Never-married, ?, Own-child, White, Male,30, United-States, <=50K
